GameLevel ,TaskNo,Floor,RoomID,RoomName,Equipment,EquipmentType,HotSpotID,IsActiveZone,Rated Power(W),Voltage(V),Current(mA),Frequency(Hz),No_of_hours,Standby_power (W),Standby_hours,Number_of_fixtureUnits,Diversity_Factor(Reference),BrandName,ModelID,SerialNumber,YearOFManufacture,TemplateImage ,LogoImage,ProductImage1,ProductImage2,InwardGoodsInspectionReportImage,Total flux (Lumens),LuminousEfficacy(lm/w),CCT(oK),CRI,Length(m),Breadth(m),Height(m),SurfaceArea(Sq.m),OperatorID,C_28,C_29,C_30,C_31,C_32,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,C_72,C_73,C_74,C_75,C_76,C_77,C_78,C_79,C_80,C_81,C_82,C_83,C_84,C_85,C_86,C_87,C_88,C_89,C_90,C_91,C_92,C_93,C_94,C_95,C_96,C_97,C_98,C_99,C_100,EnergyPERday,NoOFdays ,AnnualEnergy 
L1,T11,FF,Z07,Corridor,Hanging lights,Lighting,L1_T11_FF_Z07_H066,FALSE,25,250,100,50,18,0,0,4,0.7,Euclase,EP101,26,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,260,327600
L1,T11,FF,Z08,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z08_H067,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,27,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z09,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z09_H070,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,28,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z10,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z10_H073,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,29,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z11,Elevator,Hanging lights,Lighting,L1_T11_FF_Z11_H076,FALSE,25,250,100,50,2,0,0,4,1,Euclase,EP101,30,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,260,52000
L1,T11,FF,Z11,Elevator,Staircase can lights,Lighting,L1_T11_FF_Z11_H078,FALSE,5,250,100,50,0,0,0,2,1,Euclase,,31,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
L1,T11,FF,Z12,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z12_H079,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,32,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z13,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z13_H082,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,33,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z14,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z14_H085,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,34,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z15,Corridor,Hanging lights,Lighting,L1_T11_FF_Z15_H088,FALSE,25,250,100,50,18,0,0,4,0.7,Euclase,EP101,35,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,260,327600
L1,T11,FF,Z16,Meeting room 3,Hanging lights,Lighting,L1_T11_FF_Z16_H089,FALSE,25,250,100,50,4,0,0,4,0.7,Euclase,EP101,36,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,260,72800
L1,T11,FF,Z17,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z17_H092,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,37,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z18,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z18_H095,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,38,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z19,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z19_H098,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,39,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z20,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z20_H101,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,40,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z21,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z21_H104,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,41,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z22,Cabin,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z22_H107,FALSE,23,250,100,50,12,0,0,1,1,Euclase,ES101,42,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,260,71760
L1,T11,FF,Z23 ,Open-plan office,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z23_H110,TRUE,23,250,100,50,16,0,0,20,1,Euclase,ES101,43,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7360,260,1913600
L1,T11,FF,Z25 ,Open-plan office,Recessed ceiling panel lights,Lighting,L1_T11_FF_Z25_H113,TRUE,23,250,100,50,16,0,0,16,1,Euclase,ES101,44,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,122,3000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5888,260,1530880
L1,T11,FF,Z27,Female toilet,Hanging Lights,Lighting,L1_T11_FF_Z27_H116,TRUE,25,250,100,50,8,0,0,4,0.7,Euclase,EP101,45,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,260,145600
L1,T11,FF,Z27,Female toilet,Can lights,Lighting,L1_T11_FF_Z27_H117,TRUE,5,250,100,50,1,0,0,4,0.7,Euclase,EC101,46,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,260,3640
L1,T11,SF,Z01,Male toilet,Hanging Lights,Lighting,L1_T11_SF_Z01_H120,TRUE,25,250,100,50,8,0,0,2,0.7,Euclase,EP101,47,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,260,72800
L1,T11,SF,Z01,Male toilet,Can lights,Lighting,L1_T11_SF_Z01_H121,TRUE,5,250,100,50,1,0,0,5,0.7,Euclase,EC101,48,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,260,4550
L1,T11,SF,Z02 ,Open-plan office,Hanging Lights,Lighting,L1_T11_SF_Z02_H124,TRUE,25,250,100,50,16,0,0,10,0.7,Euclase,EP101,49,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,260,728000
L1,T11,SF,Z04 ,Open-plan office,Hanging Lights,Lighting,L1_T11_SF_Z04_H127,FALSE,25,250,100,50,16,0,0,24,0.7,Euclase,EP101,50,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6720,260,1747200
L1,T11,SF,Z06,AHU,Hanging Lights,Lighting,L1_T11_SF_Z06_H131,FALSE,25,250,100,50,1,0,0,4,0.7,Euclase,EP101,51,2026,https://drive.google.com/file/d/1KLDQIqGbxwSIGxYGy1JDXW85UE4VeUDy/view?usp=drive_link,https://drive.google.com/file/d/1j9Hh2G_mIM_Pbl6AVD0LV4rIeX09W6rX/view?usp=drive_link,https://phantom-load.in/media/images/Task11/ProductImage1/,https://phantom-load.in/media/images/Task11/ProductImage2/,NA,2800,112,4000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,260,18200
